# covenant-gate baseline (ISS-483, ISS-700) — set of (file, kind, count) rows currently failing
# columns: file<TAB>kind<TAB>count   (file is repo-relative; count = per-pair failure-count ceiling)
# legacy 2-column rows (no count) are accepted: pair-ratcheted only, no count ceiling
# kinds: shortcut-drift | missing-header | methods-removed | verify-other | covenanted-shortcut | dup-covenant-header
# growth vs the master merge-base (new pair, raised/removed ceiling, rows removed with their file)
# requires 'covenant-baseline-approved: <reason>' in every baseline-editing commit message (ISS-700)
# regenerate: .rescale/scripts/covenant-gate.sh --generate
sge-jvm-platform/api/src/main/scala/sge/platform/android/AudioDeviceOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/AudioEngineOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/AudioRecorderOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/ClipboardOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/CursorOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/DisplayMetricsOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/FilesOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/FillResolutionStrategy.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/FixedResolutionStrategy.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/GL20Ops.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/GL30Ops.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/GLSurfaceViewOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/HapticsOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/InputMethodOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/KeyboardHeightObserverOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/KeyboardHeightProviderOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/LiveWallpaperAppCallbacks.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/LiveWallpaperServiceOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/MusicOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/PreferencesOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/RatioResolutionStrategy.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/ResolutionStrategyOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/SensorOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/SoundOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/TouchInputOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/VisibilityListenerOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/package.scala	missing-header	1
sge/src/main/scala/sge/Graphics.scala	shortcut-drift	1
sge/src/main/scala/sge/Net.scala	shortcut-drift	1
sge/src/main/scala/sge/assets/AssetDescriptor.scala	missing-header	1
sge/src/main/scala/sge/assets/AssetErrorListener.scala	missing-header	1
sge/src/main/scala/sge/assets/AssetLoaderParameters.scala	missing-header	1
sge/src/main/scala/sge/assets/AssetLoadingTask.scala	missing-header	1
sge/src/main/scala/sge/assets/AssetManager.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/AssetLoader.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/AsynchronousAssetLoader.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/BitmapFontLoader.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/CubemapLoader.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/FileHandleResolver.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/I18NBundleLoader.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/ModelLoader.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/MusicLoader.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/ParticleEffectLoader.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/PixmapLoader.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/ShaderProgramLoader.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/SkinLoader.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/SoundLoader.scala	missing-header	1
